id_image,id_wisata,url_image
301,301,https://storage.googleapis.com/tenan-bucket/images/Lereng%20Anteng%20Panoramic%20Coffee%20Place.jpg
302,302,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Pusdai.jpg
303,303,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Al-Imtizaj.jpg
304,304,https://storage.googleapis.com/tenan-bucket/images/Situ%20Cileunca.jpg
305,305,https://storage.googleapis.com/tenan-bucket/images/Sunrise%20Point%20Cukul.jpg
306,306,https://storage.googleapis.com/tenan-bucket/images/Sungai%20Palayangan.jpg
307,307,https://storage.googleapis.com/tenan-bucket/images/Perkebunan%20Teh%20Malabar.jpg
308,308,https://storage.googleapis.com/tenan-bucket/images/Pemandian%20Air%20Panas%20Ciater.jpg
309,309,https://storage.googleapis.com/tenan-bucket/images/Observatorium%20Bosscha.jpg
310,310,https://storage.googleapis.com/tenan-bucket/images/Taman%20Bunga%20Cihideung.jpg
311,311,https://storage.googleapis.com/tenan-bucket/images/The%20Lodge%20Maribaya.jpg
312,312,https://storage.googleapis.com/tenan-bucket/images/Taman%20Hutan%20Raya%20Ir.%20H.%20Juanda.jpg
313,313,https://storage.googleapis.com/tenan-bucket/images/Taman%20Begonia.jpg
314,314,https://storage.googleapis.com/tenan-bucket/images/Tafso%20Barn.jpg
315,315,https://storage.googleapis.com/tenan-bucket/images/Curug%20Luhur%20Waterfall.jpg
316,316,https://storage.googleapis.com/tenan-bucket/images/Curug%20Malela.jpg
317,317,https://storage.googleapis.com/tenan-bucket/images/Curug%20Cimahi.jpg
318,318,https://storage.googleapis.com/tenan-bucket/images/Situ%20Patenggang.jpg
319,319,https://storage.googleapis.com/tenan-bucket/images/Kawah%20Rengganis%20Cibuni.jpg
320,320,https://storage.googleapis.com/tenan-bucket/images/Pemandian%20Air%20Panas%20Cimanggu.jpg
321,321,https://storage.googleapis.com/tenan-bucket/images/Glamping%20Lakeside%20Rancabali.jpg
322,322,https://storage.googleapis.com/tenan-bucket/images/Bukit%20Jamur.jpg
323,323,https://storage.googleapis.com/tenan-bucket/images/Kebun%20Tanaman%20Obat%20Sari%20Alam.jpg
324,324,https://storage.googleapis.com/tenan-bucket/images/Happyfarm%20Ciwidey.jpg
325,325,https://storage.googleapis.com/tenan-bucket/images/Saung%20Angklung%20Mang%20Udjo.jpg
326,326,https://storage.googleapis.com/tenan-bucket/images/Taman%20Kupu-Kupu%20Cihanjuang.jpg
327,327,https://storage.googleapis.com/tenan-bucket/images/Taman%20Miniatur%20Kereta%20Api.jpg
328,328,https://storage.googleapis.com/tenan-bucket/images/Gua%20Pawon.jpg
329,329,https://storage.googleapis.com/tenan-bucket/images/Bukit%20Gantole%20Cililin.jpg
330,330,https://storage.googleapis.com/tenan-bucket/images/Bandros%20City%20Tour.jpg
331,331,https://storage.googleapis.com/tenan-bucket/images/Kyotoku%20Floating%20Market.jpg
332,332,https://storage.googleapis.com/tenan-bucket/images/Rainbow%20Garden.jpg
333,333,https://storage.googleapis.com/tenan-bucket/images/Kota%20Mini.jpg
334,334,https://storage.googleapis.com/tenan-bucket/images/Chingu%20Cafe%20Little%20Seoul.jpg
335,335,https://storage.googleapis.com/tenan-bucket/images/Candi%20Gedong%20Songo.jpg
336,336,https://storage.googleapis.com/tenan-bucket/images/Grand%20Maerakaca.jpg
337,337,https://storage.googleapis.com/tenan-bucket/images/Kampung%20Pelangi.jpg
338,338,https://storage.googleapis.com/tenan-bucket/images/Lawang%20Sewu.jpg
339,339,https://storage.googleapis.com/tenan-bucket/images/Sam%20Poo%20Kong%20Temple.jpg
340,340,https://storage.googleapis.com/tenan-bucket/images/Desa%20Wisata%20Lembah%20Kalipancur.jpg
341,341,https://storage.googleapis.com/tenan-bucket/images/Hutan%20Wisata%20Tinjomoyo%20Semarang.jpg
342,342,https://storage.googleapis.com/tenan-bucket/images/Taman%20Kasmaran.jpg
343,343,https://storage.googleapis.com/tenan-bucket/images/Pantai%20Baruna.jpg
344,344,https://storage.googleapis.com/tenan-bucket/images/Pantai%20Marina.jpg
345,345,https://storage.googleapis.com/tenan-bucket/images/Kampoeng%20Djadhoel%20Semarang.jpg
346,346,https://storage.googleapis.com/tenan-bucket/images/Indonesia%20Kaya%20Park.jpg
347,347,https://storage.googleapis.com/tenan-bucket/images/Taman%20Pandanaran.jpg
348,348,https://storage.googleapis.com/tenan-bucket/images/Pura%20Giri%20Natha.jpg
349,349,https://storage.googleapis.com/tenan-bucket/images/Wisata%20Mangrove%20Tapak.jpg
350,350,https://storage.googleapis.com/tenan-bucket/images/Pantai%20Cipta.jpg
351,351,https://storage.googleapis.com/tenan-bucket/images/Old%20City%203D%20Trick%20Art%20Museum.jpg
352,352,https://storage.googleapis.com/tenan-bucket/images/GPIB%20Immanuel%20Semarang%20(Gereja%20Blenduk).jpg
353,353,https://storage.googleapis.com/tenan-bucket/images/Taman%20Srigunting.jpg
354,354,https://storage.googleapis.com/tenan-bucket/images/Semarang%20Contemporary%20Art%20Gallery.jpg
355,355,https://storage.googleapis.com/tenan-bucket/images/Umbul%20Sidomukti.jpg
356,356,https://storage.googleapis.com/tenan-bucket/images/Saloka%20Theme%20Park.jpg
357,357,https://storage.googleapis.com/tenan-bucket/images/Wisata%20Alam%20Wana%20Wisata%20Penggaron.jpg
358,358,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Kapal%20Semarang.jpg
359,359,https://storage.googleapis.com/tenan-bucket/images/Taman%20Bunga%20Celosia.jpg
360,360,https://storage.googleapis.com/tenan-bucket/images/Air%20Terjun%20Kali%20Pancur.jpg
361,361,https://storage.googleapis.com/tenan-bucket/images/Wisata%20Kampung%20Krisan%20Clapar.jpg
362,362,https://storage.googleapis.com/tenan-bucket/images/Danau%20Rawa%20Pening.jpg
363,363,https://storage.googleapis.com/tenan-bucket/images/Pantai%20Maron.jpg
364,364,https://storage.googleapis.com/tenan-bucket/images/Water%20Blaster%20Bukit%20Candi%20Golf.jpg
365,365,https://storage.googleapis.com/tenan-bucket/images/Waduk%20Jatibarang.jpg
366,366,https://storage.googleapis.com/tenan-bucket/images/Tirto%20Argo%20Siwarak.jpg
367,367,https://storage.googleapis.com/tenan-bucket/images/Wisata%20Lereng%20Kelir.jpg
368,368,https://storage.googleapis.com/tenan-bucket/images/Kampoeng%20Rawa.jpg
369,369,https://storage.googleapis.com/tenan-bucket/images/Monumen%20Palagan%20Ambarawa.jpg
370,370,https://storage.googleapis.com/tenan-bucket/images/Benteng%20Pendem.jpg
371,371,https://storage.googleapis.com/tenan-bucket/images/Wisata%20Eling%20Bening.jpg
372,372,https://storage.googleapis.com/tenan-bucket/images/Gua%20Maria%20Kerep%20Ambarawa.jpg
373,373,https://storage.googleapis.com/tenan-bucket/images/Museum%20Kereta%20Ambarawa.jpg
374,374,https://storage.googleapis.com/tenan-bucket/images/Hutan%20Pinus%20Kayon.jpg
375,375,https://storage.googleapis.com/tenan-bucket/images/Kota%20Lama%20Semarang.jpg
376,376,https://storage.googleapis.com/tenan-bucket/images/Semarang%20Chinatown.jpg
377,377,https://storage.googleapis.com/tenan-bucket/images/La%20Kana%20Chapel.jpg
378,378,https://storage.googleapis.com/tenan-bucket/images/Jembatan%20Biru%20Ambarawa.jpg
379,379,https://storage.googleapis.com/tenan-bucket/images/Goa%20Rong.jpg
380,380,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Agung%20Ungaran.jpg
381,381,https://storage.googleapis.com/tenan-bucket/images/Tugu%20Muda%20Semarang.jpg
382,382,https://storage.googleapis.com/tenan-bucket/images/Kampoeng%20Kopi%20Banaran.jpg
383,383,https://storage.googleapis.com/tenan-bucket/images/Taman%20Tabanas.jpg
384,384,https://storage.googleapis.com/tenan-bucket/images/Kampung%20Tematik%20Jawi.jpg
385,385,https://storage.googleapis.com/tenan-bucket/images/Kampung%20Batik%20Gedong%20Semarang.jpg
386,386,https://storage.googleapis.com/tenan-bucket/images/Air%20Terjun%20Semirang.jpg
387,387,https://storage.googleapis.com/tenan-bucket/images/Obyek%20Wisata%20Goa%20Kreo.jpg
388,388,https://storage.googleapis.com/tenan-bucket/images/Watu%20Gunung%20Ungaran.jpg
389,389,https://storage.googleapis.com/tenan-bucket/images/Brown%20Canyon.jpg
390,390,https://storage.googleapis.com/tenan-bucket/images/Durian%20Gardens%20and%20Tourism%20Education%20Watu%20Simbar.jpg
391,391,https://storage.googleapis.com/tenan-bucket/images/Flower%20Farm%20Setiya%20Aji.jpg
392,392,https://storage.googleapis.com/tenan-bucket/images/Ekowisata%20Mangrove%20Wonorejo.jpg
393,393,https://storage.googleapis.com/tenan-bucket/images/Taman%20Harmoni%20Keputih.jpg
394,394,https://storage.googleapis.com/tenan-bucket/images/Air%20Mancur%20Menari.jpg
395,395,https://storage.googleapis.com/tenan-bucket/images/Taman%20Prestasi.jpg
396,396,https://storage.googleapis.com/tenan-bucket/images/Monumen%20Kapal%20Selam.jpg
397,397,https://storage.googleapis.com/tenan-bucket/images/Taman%20Kunang-Kunang.jpg
398,398,https://storage.googleapis.com/tenan-bucket/images/Taman%20Buah%20Surabaya.jpg
399,399,https://storage.googleapis.com/tenan-bucket/images/Taman%20Pelangi.jpg
400,400,https://storage.googleapis.com/tenan-bucket/images/Hutan%20Bambu%20Keputih.jpg
401,401,https://storage.googleapis.com/tenan-bucket/images/Taman%20Keputran.jpg
402,402,https://storage.googleapis.com/tenan-bucket/images/Food%20Junction%20Grand%20Pakuwon.jpg
403,403,https://storage.googleapis.com/tenan-bucket/images/Taman%20Barunawati.jpg
404,404,https://storage.googleapis.com/tenan-bucket/images/Kenjeran%20Park.jpg
405,405,https://storage.googleapis.com/tenan-bucket/images/Surabaya%20North%20Quay.jpg
406,406,https://storage.googleapis.com/tenan-bucket/images/Kebun%20Bibit%20Wonorejo.jpg
407,407,https://storage.googleapis.com/tenan-bucket/images/Taman%20Ekspresi%20Dan%20Perpustakaan.jpg
408,408,https://storage.googleapis.com/tenan-bucket/images/Kebun%20Binatang%20Surabaya.jpg
409,409,https://storage.googleapis.com/tenan-bucket/images/Rumah%20Batik.jpg
410,410,https://storage.googleapis.com/tenan-bucket/images/Ciputra%20Waterpark.jpg
411,411,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Muhammad%20Cheng%20Hoo.jpg
412,412,https://storage.googleapis.com/tenan-bucket/images/Masjid%20Nasional%20Al-Akbar.jpg
413,413,https://storage.googleapis.com/tenan-bucket/images/Museum%20TNI%20AL%20Loka%20Jala%20Crana.jpg
414,414,https://storage.googleapis.com/tenan-bucket/images/Jembatan%20Merah.jpg
415,415,https://storage.googleapis.com/tenan-bucket/images/Museum%20De%20Javasche%20Bank.jpg
416,416,https://storage.googleapis.com/tenan-bucket/images/Keraton%20Surabaya.jpg
417,417,https://storage.googleapis.com/tenan-bucket/images/Klenteng%20Sanggar%20Agung.jpg
418,418,https://storage.googleapis.com/tenan-bucket/images/Museum%20Sepuluh%20Nopember%20Kota%20Surabaya.jpg
419,419,https://storage.googleapis.com/tenan-bucket/images/Monumen%20Tugu%20Pahlawan.jpg
420,420,https://storage.googleapis.com/tenan-bucket/images/Surabaya%20Museum%20(Gedung%20Siola).jpg
421,421,https://storage.googleapis.com/tenan-bucket/images/Museum%20Kesehatan%20Dr.%20Adhyatma.jpg
422,422,https://storage.googleapis.com/tenan-bucket/images/Monumen%20Jalesveva%20Jayamahe.jpg
423,423,https://storage.googleapis.com/tenan-bucket/images/Patung%20Sura%20dan%20Buaya.jpg
424,424,https://storage.googleapis.com/tenan-bucket/images/Pantai%20Ria%20Kenjeran.jpg
425,425,https://storage.googleapis.com/tenan-bucket/images/Waterpark%20Kenjeran%20Surabaya.jpg
426,426,https://storage.googleapis.com/tenan-bucket/images/Balai%20Kota%20Surabaya.jpg
427,427,https://storage.googleapis.com/tenan-bucket/images/Patung%20Buddha%20Empat%20Rupa.jpg
428,428,https://storage.googleapis.com/tenan-bucket/images/Monumen%20Bambu%20Runcing%20Surabaya.jpg
429,429,https://storage.googleapis.com/tenan-bucket/images/House%20of%20Sampoerna.jpg
430,430,https://storage.googleapis.com/tenan-bucket/images/Atlantis%20Land%20Surabaya.jpg
431,431,https://storage.googleapis.com/tenan-bucket/images/Taman%20Hiburan%20Rakyat.jpg
432,432,https://storage.googleapis.com/tenan-bucket/images/Taman%20Mundu.jpg
433,433,https://storage.googleapis.com/tenan-bucket/images/Museum%20Mpu%20Tantular.jpg
434,434,https://storage.googleapis.com/tenan-bucket/images/Taman%20Bungkul.jpg
435,435,https://storage.googleapis.com/tenan-bucket/images/Taman%20Air%20Mancur%20Menari%20Kenjeran.jpg
436,436,https://storage.googleapis.com/tenan-bucket/images/Taman%20Flora%20Bratang%20Surabaya.jpg
437,437,https://storage.googleapis.com/tenan-bucket/images/Gereja%20Perawan%20Maria%20Tak%20Berdosa%20Surabaya.jpg
